text_id	en	format
s3_death_loan_desc_b	The mysterious moneylender refused to lend any more. He said the Undertaker had enough to survive.	
s3_package_cheat_desc_a	The man standing at the corner gave the Undertaker a small package, but took everything else. He said everyone made mistakes, and this loan would be repaid when the time was right. In a blink of an eye, he disappeared.	
s3_package_cheat_desc_b	He said you had enough.	
s3_fatetrader	Fate Trader	
s3_fatetrader_desc	The posse encountered a carriage full of strange items, driven by a toothless dwarf. His cart was adorned with the symbol of a snake biting its own tail.	
s3_railroad3_entermedic	The Undertaker entered the medic's house.	n
s3_medic_house	Medic's house	
s3_medic_house_desc	The shabby house was inhabited by the local medic; a dirty, sleepy man who didn't socialize much.<br><br>Apparently most people were too poor to afford healing. But he refused to work for free.	
s3_medic_house_heal_under	Undertaker required healing ([%0])	p50cash
s3_medic_house_heal_harring	Harrington required healing ([%0])	p50cash
s3_medic_house_heal_ashmore	Ashmore required healing ([%0])	p50cash
s3_medic_house_heal_fleisher	Fleischer required healing ([%0])	p50cash
s3_medic_house_heal_johnson	Johnson required healing ([%0])	p50cash
s3_medic_house_heal_cured	The medic quickly got to work: cutting, sewing and smearing wounds with medication.	
s3_ghost_town_r_craft	Undertaker decided to carve something in his carpentry workshop.	g
s3_ghost_town_craft	He imagined the shapes of an eagle, a coyote, a bear and a vulture.<br><br>Each of these animals symbolized something different.	
s3_ghost_town_craft_eagle	The Undertaker carved a figurine of an eagle - the symbol of marksmanship ([%0])	p2wood
s3_ghost_town_craft_coyote	The Undertaker carved a figurine of a coyote - the symbol of speed ([%0])	p2wood
s3_ghost_town_craft_bear	The Undertaker carved a figurine of a bear - the symbol of endurance ([%0])	p2wood
s3_ghost_town_craft_vulture	The Undertaker carved a figurine of a vulture - the symbol of good eyesight ([%0])	p2wood
s3_ghost_town_craft_ended	The process took a couple hours. The figurine, though small, had to be carved perfectly.	
s3_randomshop	Traveling salesman	
s3_randomshop_desc	The group met a wandering salesman going by the name of Russ Mantia, though everyone called him "The Russian".<br><br>His wares consisted of so many oddities and luxuries it made one wonder about their former owners. And whether they were still alive.	b
	Additional node	
s3_post_display_list	^TOWN - sell [%0]%/buy [%1]%<br>CARAVAN - sell [%2]%/buy [%3]%<br>OPIUM SMOKING ROOM - sell [%4]%/buy [%5]%<br>TOBACCO PLANTATION - sell [%6]%/buy [%7]%<br>GUNSMITH - sell [%8]%/buy [%9]%<br>SAWMILL - sell [%10]%/buy [%11]%<br>DISTILLERY - sell [%12]%/buy [%13]%<br>WANDERING SHOP - sell [%14]%/buy [%15]%<br>"PROTECTION" SHOP - sell [%16]%/buy [%17]%	
