dialog_id	en	filename	duration	postpause	speaker_id
s4_t4_reasoning	From that fateful night on the Oregon Trail, when your mother was murdered…	s4_t4_reasoning_01	4	1	death
s4_t4_reasoning	…to the curse that befell your father, to your death at the hands of the Masked Man,	s4_t4_reasoning_02	4	1	death
s4_t4_reasoning	to your undead existence and all the misery and bloodshed that came with it.	s4_t4_reasoning_03	4	1	death
s4_t4_reasoning	You have been a puppet all along.	s4_t4_reasoning_04	4	1	death
s4_t4_ramifications	If you destroy Purgatory, you will not bring Florence back.	s4_t4_ramifications_00	4	1	death
s4_t4_ramifications	She and every other soul you release will wander lost, untethered from the world of the living,	s4_t4_ramifications_01	4	0	death
s4_t4_ramifications	restlessly roaming and never finding peace.	s4_t4_ramifications_02	4	1	death
s4_t4_ramifications	Unless you let her go, all you will create is more chaos.	s4_t4_ramifications_03	4	1	death
s4_t4_w_choice	You have to make a choice.	s4_t4_w_choice	4	1	death
s4_t4_u_end	You have restored the natural order and fulfilled your destiny.	s4_t4_u_end	4	1	death
s4_wm_quest	The first member of your posse would be Jefferson Burns.	s4_wm_quest_00	5	1	death
s4_wm_quest	As a decorated war hero and Indian fighter, you would likely find him in the nearby military encampment.	s4_wm_quest_01	5	1	death
s4_wm_quest	Of course, you were still a wanted outlaw from your brush with the Masked Man.	s4_wm_quest_02	5	1	death
s4_wm_area2	Your next candidates were: Randy Hardin, a notorious gunfighter,	s4_wm_area2_00	5	0	death
s4_wm_area2	and Henry Persons - a former Pinkerton agent.	s4_wm_area2_01	5	1	death
s4_wm_area2	The local crime lord would know where to find them.	s4_wm_area2_02	5	1	death
	Scenario 5: Method in Madness				
s5_t1_start	DeLear was nervous and thought about fleeing. Then three massive Pinkertons appeared.	s5_t1_start_00	4	1	death
s5_t1_start	Each introduced himself in turn, but all three had the same name: Mr. Persons.	s5_t1_start_01	4	1	death
s5_t1_start	They explained that they had been hired to protect him, but declined to say by whom.	s5_t1_start_02	4	1	death
s5_t1_combat	DeLear's presence made the madmen uneasy. Then angry. They attacked en masse.	s5_t1_combat	4	1	death
s5_t1_end	The laboratory was finally cleared of lunatics.	s5_t1_end_00	4	1	death
s5_t1_end	DeLear breathed a sigh of relief as he sat down to begin his research.	s5_t1_end_01	4	1	death
s5_natives	Trumercliff's notes suggested the natives knew what caused the madness.	s5_natives_00	4	1	death
s5_natives	DeLear decided to pay them a visit and try to find out what they knew.	s5_natives_01	4	1	death
s5_t2_start	The church was now a makeshift asylum. But it appeared the inmates had taken it over.	s5_t2_start_00	4	1	death
s5_t2_start	The madmen guarding the doors all wore deputy badges that read "Turner."	s5_t2_start_01	4	1	death
s5_t2_start	DeLear wondered where Gilmur's office had been. Probably upstairs, he grumbled.	s5_t2_start_02	4	1	death
s5_t2_start	Only DeLear knew how to identify the files. He would need to go there personally.	s5_t2_start_03	4	1	death
s5_t2_alert	One loony began yapping. Other inmates gradually joined him, raising a cacophony.	s5_t2_alert_00	4	1	death
s5_t2_alert	The collective insanity in the room boiled over. Violence was now inevitable.	s5_t2_alert_01	4	1	death
s5_t2_afterobj	DeLear carefully removed the research data. To his dismay, it triggered an alarm.	s5_t2_afterobj_00	4	1	death
s5_t2_afterobj	The bell clamored incessantly as Turner's psychotic deputies swarmed after DeLear.	s5_t2_afterobj_01	4	1	death
s5_t2_afterobj	His back against the wall, DeLear's only option was to escape via steam carriage.	s5_t2_afterobj_02	4	1	death
s5_t2_zealot	Eerily, Mr. Persons repeated his pledge to protect DeLear's life at all costs.	s5_t2_zealot	4	1	death
s5_t2_notes	DeLear searched the room and found documents bearing Trumercliff's insignia.	s5_t2_notes	4	1	death
s5_t3_start	Solomon found himself in a maze of trains and stations.	s5_t3_start_00	4	1	death
s5_t3_start	The scattered notes he'd found rearranged themselves into a giant telegraph hub.	s5_t3_start_01	4	1	death
s5_t3_start	The Pinkertons stared at him with hollow eyes, listless and lethargic.	s5_t3_start_02	4	1	death
s5_t3_start	When he finally heard Trumercliff's voice telling him to find his answers,	s5_t3_start_03	4	0	death
s5_t3_start	DeLear realized he was dreaming.	s5_t3_start_04	4	1	death
s5_t3_obj1	It was clear to DeLear now. The Madness existed only within this region.	s5_t3_obj1_00	4	1	death
s5_t3_obj1	Trumercliff's voice urged him to find more clues.	s5_t3_obj1_01	4	1	death
s5_t3_obj2	Another mystery: why did the asylum patients relapse after returning home?	s5_t3_obj2_00	4	1	death
s5_t3_obj2	The solemn voice intoned that there were too many unknowns.	s5_t3_obj2_01	4	1	death
s5_t3_obj3	The old man had said that a comet appeared the night the Madness started.	s5_t3_obj3_00	4	1	death
s5_t3_obj3	Realization thrilled through him. DeLear was ready to make his conclusions.	s5_t3_obj3_01	4	1	death
s5_t3_obj3	He knew that certain physical substances, like mercury, could cause Madness.	s5_t3_obj3_02	4	1	death
s5_t3_obj3	If that were true, then the plague could have a physical source.	s5_t3_obj3_03	4	1	death
s5_t3_obj3	What if the comet had become a meteor? Could that be the cause of all this?	s5_t3_obj3_04	4	1	death
s5_t3_obj3	The maze receded from view. Trumercliff's voice faded, distant but satisfied.	s5_t3_obj3_05	4	1	death
s5_t4_start	As DeLear drilled for the meteor, Trumercliff's last letter reverberated in his mind.	s5_t4_start_00	4	1	death
s5_t4_start	Trumercliff thought his "death" was actually a rebirth through the meteor's power.	s5_t4_start_01	4	1	death
s5_t4_start	Obviously he had been insane. But what had he been trying to communicate?	s5_t4_start_02	4	1	death
s5_t4_start2	One thing was clear. Trumercliff had renounced his old mind and embraced genius.	s5_t4_start2_00	4	1	death
s5_t4_start2	The Pinkertons shouted. They'd spotted a horde of armed madmen. Turner's minions.	s5_t4_start2_01	4	1	death
s5_t4_start2	Insane or not, Trumercliff had known what must  be done. Now it was DeLear's turn.	s5_t4_start2_02	4	1	death
s5_t4_escapetime	DeLear emerged from the crater, the meteor tucked under his coat.	s5_t4_escapetime_00	4	1	death
s5_t4_escapetime	The steam carriage was his only means of escape.	s5_t4_escapetime_01	4	1	death
s5_t4_1pinkerton	Mr. Persons swore he would get DeLear out alive.	s5_t4_1pinkerton	4	1	death
s5_t4_2pinkertons	The Pinkertons formed a tight, protective ring around DeLear.	s5_t4_2pinkertons	4	1	death
s5_t4_turner_killed	Ornery to the end, Turner swore and spat blood. He cursed DeLear once more and died.	s5_t4_turner_killed	4	1	death
s5_t5_start	DeLear was putting the final touches on his masterpiece when the madmen closed in.	s5_t5_start_00	4	1	death
s5_t5_start	If he could get power to the machine, it would invert the meteor's energy.	s5_t5_start_01	4	1	death
s5_t5_start	It might cure them, it might kill them. Either way it would stop them.	s5_t5_start_02	4	1	death
s5_t5_turneralive	Sheriff Turner gave a loud whistle, ordering his men to begin the attack.	s5_t5_turneralive	4	1	death
s5_t5_firstfuse	Solomon restored partial power, but not enough to start the device.	s5_t5_firstfuse	4	1	death
s5_t5_secondfuse	Solomon restored full power. The machine came to life on its own.	s5_t5_secondfuse	4	1	death
s5_t5_trumercliff_killed	Trumercliff froze and fell to the ground, dead.	s5_t5_trumercliff_killed	4	1	death
s5_t5_trumercliff_killed2	On seeing his master fall, Turner became apoplectic, screaming at his men to attack.	s5_t5_trumercliff_killed2	4	1	death
s5_end	Suddenly, a blinding flash suffused the battlefield, along with a thunderous blast.	s5_end_00	4	1	death
s5_end	The power of the meteor, now inverted, invaded every mind in the area.	s5_end_01	4	1	death
s5_end	All in the vicinity were cleansed of madness, but in its place, only blanks remained.	s5_end_02	4	1	death
s5_end	Some awoke as from a bad dream, others stared emptily, several dropped dead.	s5_end_03	4	1	death
s5_end	Over the next few weeks, Pinkertons appeared by the dozen to help rebuild the town.	s5_end_04	4	1	death
s5_end	The crisis was over. DeLear vowed to protect the machine until it was needed again.	s5_end_05	4	1	death
	Scenario 6: In Gold We Trust				
s6_t1_intro	Vasquez broke free, but found himself alone and out-gunned.	s6_t1_intro_00	5	1	death
s6_t1_intro	His associates needed help. The best way to give it to them	s6_t1_intro_01	5	1	death
s6_t1_intro	was to acquire as much firepower as possible.	s6_t1_intro_02	5	1	death
s6_t1_newweapons	Vasquez didn't feel so defenseless anymore.	s6_t1_newweapons	4	1	death
s6_t1_friend	Vasquez freed his old friend Diego.	s6_t1_friend	5	1	death
s6_t1_tutor	Vasquez's mentor, Señor Zacarias thanked him for liberating him.	s6_t1_tutor	4	1	death
s6_t1_twomore	Two more of Vasquez's companions still needed his help.	s6_t1_twomore	5	1	death
s6_t1_onemore	The enemy still held one of the his men captive.	s6_t1_onemore	5	1	death
s6_t1_inquisitor	Vasquez freed Cervantes, but the Inquisitor was badly wounded.	s6_t1_inquisitor	5	1	death
s6_t1_kickass	The crew was determined to drive all the bandits from the camp.	s6_t1_kickass	4	1	death
s6_t1_complete	Finally, the camp was theirs.	s6_t1_complete	5	1	death
s6_after_t1	The camp would make an excellent, if temporary, home base.	s6_after_t1_00	5	1	death
s6_after_t1	They would need to secure some manpower. And supplies to keep them fed.	s6_after_t1_01	5	1	death
s6_after_t1	Unfortunately, Inquisitor Cervantes was in no shape to accompany them.	s6_after_t1_02	5	1	death
s6_after_t1	They left him behind, hoping he would still be breathing when they returned.	s6_after_t1_03	5	1	death
s6_cervantes_healed	Wild-eyed and shouting, Cervantes called to Vasquez as the peons carried him off.	s6_cervantes_healed_00	5	1	death
s6_cervantes_healed	Grasping Vasquez's arm like a drowning man, he raved that they must "follow the red star."	s6_cervantes_healed_01	5	1	death
s6_cervantes_healed	Diego shook his head sadly. Zacarias merely raised an eyebrow.	s6_cervantes_healed_02	5	1	death
s6_cervantes_healed	Vasquez would never forget the raw conviction in the Inquisitor's eyes.	s6_cervantes_healed_03	5	1	death
s6_t2_intro	As the peons began loading the rafts, Lafórtuna's men attacked.	s6_t2_intro_00	5	1	death
s6_t2_intro	Vasquez and his crew held the invaders off as long as they could.	s6_t2_intro_01	5	1	death
s6_t2_intro	Meanwhile, the peons continued hauling supplies.	s6_t2_intro_02	5	1	death
s6_t2_basicloaded	Most of the supplies were loaded.	s6_t2_basicloaded_00	5	1	death
s6_t2_basicloaded	They could make a run for it now or try to hold the enemies off,	s6_t2_basicloaded_01	6	0	death
s6_t2_basicloaded	giving the peons time to load absolutely everything.	s6_t2_basicloaded_02	4	1	death
s6_t2_depleted	Their medical supplies were already depleted.	s6_t2_depleted	6	1	death
s6_t2_enemieskilled	Crushed by Vasquez's superior firepower, Lafortuna's men dispersed.	s6_t2_enemieskilled_00	5	1	death
s6_t2_enemieskilled	The rafts were loaded without further disturbances.	s6_t2_enemieskilled_01	5	1	death
s6_t2_bonusloaded	The remaining provisions were loaded.	s6_t2_bonusloaded_00	4	1	death
s6_t2_bonusloaded	It was time to leave.	s6_t2_bonusloaded_01	4	1	death
s6_after_river_desert	After landing on the far bank, Vasquez's crew discovered an abandoned camp.	s6_after_river_desert_00	4	1	death
s6_after_river_desert	They adopted it as their temporary home.	s6_after_river_desert_01	4	1	death
s6_after_river_desert	Above a distant mountain range, Vasquez spied a red star.	s6_after_river_desert_02	4	1	death
s6_after_river_desert	It pointed north-east, staining the sky like a smear of blood in a consumptive's handkerchief -	s6_after_river_desert_03	4	1	death
s6_after_river_desert	a harbinger of suffering to come. Vasquez now knew his destination.	s6_after_river_desert_04	4	1	death
s6_after_river_desert	Surviving the journey, however, would be a different matter.	s6_after_river_desert_05	4	1	death
s6_t3_intro	As expected, the fort was currently only lightly guarded.	s6_t3_intro_00	5	1	death
s6_t3_intro	They needed to plan their strike carefully.	s6_t3_intro_01	5	1	death
s6_t3_intro	Reinforcements would be on the way as soon as Vasquez's men fired their first shot.	s6_t3_intro_02	5	1	death
s6_t3_combat_start	The first shot was fired, setting the bloody ballet in motion.	s6_t3_combat_start_00	5	1	death
s6_t3_combat_start	Reinforcements from the West would arrive first. More would follow.	s6_t3_combat_start_01	5	1	death
s6_t3_quick	They managed to dispatch every guard before reinforcements could arrive.	s6_t3_quick_00	5	1	death
s6_t3_quick	If they worked quickly, they would have time to prepare an ambush.	s6_t3_quick_01	5	1	death
s6_t3_1st_reinforcements	The western gate sprung wide, revealing several armed men.	s6_t3_1st_reinforcements_00	5	1	death
s6_t3_1st_reinforcements	Vasquez was amazed by the organization of these jungle-raised natives.	s6_t3_1st_reinforcements_01	5	1	death
s6_t3_1st_reinforcements_peoned	The peons wounded several enemies, but ultimately perished.	s6_t3_1st_reinforcements_peoned	5	1	death
s6_t3_2nd_reinforcements	A second batch of reinforcements had arrived at the eastern gate.	s6_t3_2nd_reinforcements	5	1	death
s6_t3_2nd_reinforcements_peoned	Fighting the peons had tired them, but their injuries were only slight.	s6_t3_2nd_reinforcements_peoned	5	1	death
s6_t3_loot	Vasquez happily collected the natives' goods and equipment.	s6_t3_loot	5	1	death
s6_t3_victory	The last of the natives died, coughing up blood.	s6_t3_victory_00	5	1	death
s6_t3_victory	The fort was secured. The expedition could safely head north.	s6_t3_victory_01	5	1	death
s6_exterminated	The natives' underground hideout would now be their tomb.	s6_exterminated_00	5	1	death
s6_exterminated	Vasquez pictured the men, women and children, still alive in the barrow tunnels, but not for long.	s6_exterminated_01	5	1	death
s6_exterminated	As the air became stale, they would succumb to panic and rip one another apart.	s6_exterminated_02	5	1	death
s6_exterminated	Vasquez told himself it was a neccesary evil.	s6_exterminated_03	5	1	death
s6_masked	As the jade mask covered his face, Vasquez felt a strange power thrill through him.	s6_masked_00	5	1	death
s6_masked	His mind blazed with electric clarity. He was enlightened, freed from earthly worry.	s6_masked_01	5	1	death
s6_masked	Zacarias found Vasquez's behavior troubling. He feared for his protégé's sanity.	s6_masked_02	5	1	death
s6_t4_intro	Vasquez was in a difficult situation, but his goal was finally within reach.	s6_t4_intro_00	4	1	death
s6_t4_intro	He would do whatever it took to fulfill his destiny.	s6_t4_intro_01	4	1	death
s6_t4_intro_peon	O'Connell was in the far corner of the camp. Though he was tied up and bleeding profusely,	s6_t4_intro_peon_00	4	0	death
s6_t4_intro_peon	Vasquez knew he would remain loyal. And that Diego wouldn't dare kill him.	s6_t4_intro_peon_01	4	1	death
s6_t4_intro_peon	There was still time to save him.	s6_t4_intro_peon_02	4	1	death
s6_t4_peondead	O'Connell bled to death, awake and alone. No tears were shed for him.	s6_t4_peondead	4	1	death
s6_t4_peonfree	They found O'Connell in time and treated his wounds.	s6_t4_peonfree_00	4	1	death
s6_t4_peonfree	Moments later, he was ready to join the fight again.	s6_t4_peonfree_01	4	1	death
s6_t4_friendfound	Diego begged Vasquez to stop this madness.	s6_t4_friendfound_00	4	1	death
s6_t4_friendfound	But the man in the mask did not listen.	s6_t4_friendfound_01	4	1	death
s6_t4_friendfound	To him, there was only one way this could end.	s6_t4_friendfound_02	4	1	death
s6_t4_frienddead	Vasquez gazed, dispassionately at the remains of his oldest friend.	s6_t4_frienddead_00	7	1	death
s6_t4_frienddead	Zacarias moved to console him, then saw Vasquez was cold and firm as stone.	s6_t4_frienddead_01	5	1	death
s6_t4_frienddead	His protégé was beyond sympathy now.	s6_t4_frienddead_02	5	1	death
s6_valley_reached	As they cleared the passage, the earth trembled under their feet.	s6_valley_reached_00	5	1	death
s6_valley_reached	Falling boulders buried several men alive, blocking the passage completely.	s6_valley_reached_01	5	1	death
s6_valley_reached	There would be no turning back now.	s6_valley_reached_02	5	1	death
s6_tzompantli_passed	The last obstacle was removed and the path to the temple lay clear.	s6_tzompantli_passed_00	5	1	death
s6_tzompantli_passed	The red star hung directly over the structure, like an angry gash in the sky.	s6_tzompantli_passed_01	5	1	death
s6_tzompantli_passed	Whatever waited for him inside, Vasquez was determined to fulfill his destiny.	s6_tzompantli_passed_02	5	1	death
s6_t5_begin	Horrified, Zacarias finally understood Vasquez's intentions.	s6_t5_begin_00	4	1	death
s6_t5_begin	He would stop him or die trying.	s6_t5_begin_01	5	1	death
s6_t5_tutordead	Zacarias was dead. Vasquez smiled.	s6_t5_tutordead_00	4	1	death
s6_t5_tutordead	Surely the forces inhabiting the temple would accept this sacrifice.	s6_t5_tutordead_01	4	1	death
s6_t5_tutordead	It was time to pass through the gate and fulfill his destiny.	s6_t5_tutordead_02	4	1	death
s6_t5_devilfree	Smiling and relaxed, the Antichrist emerged from the temple.	s6_t5_devilfree_00	5	1	death
s6_t5_devilfree	His teeth glinted in the red star's baleful light and a spark danced in his eyes.	s6_t5_devilfree_02	5	1	death
s6_t5_devilfree	This was his world now.	s6_t5_devilfree_03	5	1	death
s6_t5_devilfree_unused	He looked less like a hellish apparition than a wealthy businessman.	s6_t5_devilfree_01	5	1	death
	Scenario 7: Hard Times				
s7_t1_intro	Father set out to find her.	s7_t1_intro	4	1	death
s7_t1_notinhouse	She was nowhere to be found.	s7_t1_notinhouse	4	1	death
s7_t1_openbox	He saw the box. What was in it?	s7_t1_openbox	4	1	death
s7_t1_clear	He had to make sure no one shot him in the back while he looked more carefully.	s7_t1_clear	4	1	death
s7_t1_backtobox	He recalled the box. What was in it?	s7_t1_backtobox	4	1	death
s7_t1_box	The simple wooden box contained a head. Your mother's head.	s7_t1_box	4	1	death
s7_t1_revenge	She couldn't be saved, but he had to make sure you're safe.	s7_t1_revenge	4	1	death
s7_tutorial_final_a	Afterwards, your father found one of the gunmen still alive.	s7_tutorial_final_a_00	4	1	death
s7_tutorial_final_c	He asked him why they would murder such a fine, innocent woman.	s7_tutorial_final_a_01	4	1	death
s7_tutorial_final_b	The dying man rambled on about some unholy obligation,	s7_tutorial_final_b_00	4	0	death
s7_tutorial_final_b	about promises made by the devil himself and the rewards they would find in Hell.	s7_tutorial_final_b_01	4	1	death
s7_tutorial_final_d	And then the light left his eyes and he was gone, presumably to claim his unjust rewards.	s7_tutorial_final_b_02	4	1	death
s7_intermission	You and your father were alive, but all your supplies were destroyed.	s7_intermission_00	4	1	death
s7_intermission	No way you'd make it to Oregon now.	s7_intermission_01	4	1	death
s7_intermission	Your father decided to stay put and build a life right there.	s7_intermission_02	4	1	death
s7_intermission	Many years passed and you grew up. You became a man.	s7_intermission_03	4	1	death
s7_gold	So, you took up prospecting gold.	s7_gold_00	4	1	death
s7_gold	And dreamed of striking it rich.	s7_gold_01	4	1	death
s7_banditattacks	You made a deal with the leader of the outlaws.	s7_banditattacks_00	4	1	death
s7_banditattacks	Not a good deal, but a necessary one.	s7_banditattacks_01	4	1	death
s7_meetflorence	From the day you first laid eyes on Florence, she was all you could think about.	s7_meetflorence_00	4	1	death
s7_meetflorence	It wasn’t just desire that she inspired in you.	s7_meetflorence_01	4	1	death
s7_meetflorence	It was the way she saw the best in you. The way she made you feel.	s7_meetflorence_02	4	1	death
s7_2_start	You were ready and armed when you first spotted the gunmen in the distance.	s7_2_start	4	1	death
s7_2_oshcurodies	With the hired gun's death, you were burdened with a heavy debt.	s7_2_oshcurodies	4	1	death
s7_2_turn	There were but a few enemies left.	s7_2_turn	4	1	death
s7_2_end	You stood your ground and vanquished your enemies.	s7_2_end	4	1	death
s7_afterattack	You spurred your horse on, worried about what you might find.	s7_afterattack	4	1	death
s7_meantime	With the power of the amulet, everywhere you and your father looked you found gold.	s7_meantime_00	4	1	death
s7_meantime	With success, came confidence in the future and you asked Florence to marry you.	s7_meantime_01	4	1	death
s7_meantime	She said yes.	s7_meantime_02	4	1	death
s7_florencecaptured	You’d never been more furious as you rushed out the door, gun in hand.	s7_florencecaptured_00	4	1	death
s7_florencecaptured	There was killing to be done.	s7_florencecaptured_01	4	1	death
s7_5_start	You talked with Florence through a barred window.	s7_5_start_00	4	1	death
s7_5_start	To get her out, you’d need the key.	s7_5_start_01	4	1	death
s7_5_start	This same key could also be used to lock the guards inside the house.	s7_5_start_02	4	1	death
s7_5_key	The key was yours. You could release her right away.	s7_5_key_00	4	0	death
s7_5_key_altobj	Or, first lock the guards inside to make sure they didn’t try to stop you.	s7_5_key_01	4	1	death
s7_5_lockedup	All the doors were locked tight with the master key.	s7_5_lockedup_00	4	1	death
s7_5_lockedup	Getting away would be much easier now.	s7_5_lockedup_01	4	1	death
s7_5_florencereleased	At last, Florence was free.	s7_5_florencereleased	4	1	death
s7_5_loanshark	Vengeance was yours.	s7_5_loanshark	4	1	death
s7_5_killall	Now, onto the guards.	s7_5_killall	4	1	death
s7_5_killfree	Now all you had to do was dispatch the guards outside.	s7_5_killfree	4	1	death
s7_5_end	Florence was free and there was no one left to pursue you.	s7_5_end	4	1	death
s7_jinx	Your father was under a dark cloud and not a day would go by without some sort of mishap.	s7_jinx	4	1	death
s7_fatherleaves	You and Florence were on your own now. At least you still had a home.	s7_fatherleaves	4	1	death
s7_5alt_start	You came to clean up the chaos left in the wake of the outlaw leader’s demise.	s7_5alt_start_00	4	1	death
s7_5alt_start	But it was quiet. Too quiet...	s7_5alt_start_01	4	1	death
s7_5alt_ambush	It was an ambush. They knew you were coming.	s7_5alt_ambush	4	1	death
s7_5alt_turn	Your enemies met their end and their numbers gradually dwindled.	s7_5alt_turn	4	1	death
s7_5alt_boss	Finally, you took down the most vicious among them.	s7_5alt_boss	4	1	death
s7_5alt_end	With the worst of the lot gone, the town now had a chance to find some semblance of normalcy.	s7_5alt_end	4	1	death
s7_siege	A gang of desperadoes had taken over your homestead.	s7_siege_00	4	1	death
s7_siege	Was there no end to the tyranny of evil men?	s7_siege_01	4	1	death
s7_6_start	You would fight for your home and take back what was yours.	s7_6_start	4	1	death
s7_6_startalt	The tunnel you used was mighty useful and led you all the way into the house.	s7_6_startalt	4	1	death
s7_6_turn	What you didn’t know at the time was that those hired thugs worked for the railroad.	s7_6_turn_00	4	1	death
s7_6_turn	The corrupt local government deeded them your property, claiming the right of eminent domain.	s7_6_turn_01	4	1	death
s7_6_turn	Making the house you were defending no longer yours.	s7_6_turn_02	4	1	death
s7_6_turn	Every man you killed raised the reward on your head a little higher…	s7_6_turn_03	4	1	death
s7_6_turn	Because now you were a wanted man. An outlaw.	s7_6_turn_04	4	1	death
s7_finale	When every last thug was silenced, the truth of your situation finally hit home.	s7_finale_00	4	1	death
s7_finale	You had to run.	s7_finale_01	4	1	death
	Scenario 8: A Matter of Time				
s8_t1_hanging	Two men would save Cassandra and set her free.	s8_t1_hanging_00	4	1	death
s8_t1_hanging	But first they needed to distract the mob.	s8_t1_hanging_01	4	1	death
s8_t1_marshaldead	Before the life left the hangman’s eyes, Cassandra had already loosened her binds.	s8_t1_marshaldead	5	1	death
s8_t1_crowdrouted	Cassandra didn’t know the names of her saviors.	s8_t1_crowdrouted_00	4	1	death
s8_t1_crowdrouted	But there was no time for introductions.	s8_t1_crowdrouted_01	3	1	death
s8_t1_crowdrouted	The men who wanted her dead needed to be dealt with.	s8_t1_crowdrouted_02	5	1	death
s8_t1_crowdrouted	Neither they nor their carrier pigeons could leave that town alive.	s8_t1_crowdrouted_03	4	1	death
s8_t1_frontattack	Cassandra thought the front approach looked risky.	s8_t1_frontattack_00	4	1	death
s8_t1_frontattack	She wondered if there was another way in.	s8_t1_frontattack_01	4	1	death
s8_t1_doorlocked	There was a backdoor. But it required a key.	s8_t1_doorlocked_00	4	1	death
s8_t1_doorlocked_2	The key had to be somewhere nearby.	s8_t1_doorlocked_01	4	1	death
s8_t1_nightmare	The rurales turned out to be something more than just corrupt lawmen.	s8_t1_nightmare	5	1	death
s8_t1_pigeonsdead	The birds were no more. For the time being, Cassandra was safe.	s8_t1_pigeonsdead	5	1	death
s8_t1_pigeonsdeadbutnotdemons	The birds were no more, but the Inquisitor's men still posed a threat.	s8_t1_pigeonsdeadbutnotdemons	5	1	death
s8_t1_alldead	With their adversaries dead, there was no one left to bear witness to what happened that day.	s8_t1_alldead	5	1	death
s8_str_closeshave	The two men introduced themselves as servants of the Protector.	s8_str_closeshave_00	3	1	death
s8_str_closeshave	Their employer was a friend of the order Cassandra once belonged to.	s8_str_closeshave_01	4	1	death
s8_str_closeshave	The Protector offered shelter and whatever help Cassandra required.	s8_str_closeshave_02	3	1	death
s8_str_closeshave	She didn't want shelter. She wanted to rid herself of her "gift".	s8_str_closeshave_03	4	1	death
s8_str_closeshave	Hardin assured her the Protector could help her with that as well.	s8_str_closeshave_04	3	1	death
s8_str_closeshave	But to reach him, they would need to cross a river and sail across a bay.	s8_str_closeshave_05	4	1	death
s8_t3_intro	The Inquisitor's men had destroyed their means of escape.	s8_t3_intro_00	4	1	death
s8_t3_intro	Their only hope was to seize an enemy boat.	s8_t3_intro_01	4	1	death
s8_t3_intro	And eliminate the other enemy vessel, lest they give chase.	s8_t3_intro_02	4	0	death
s8_t3_intro_supplies	The supplies from the island could be useful. But freedom came first.	s8_t3_intro_supplies	4	1	death
s8_t3_bridge	Lifting the bridge trapped the enemies on the other side.	s8_t3_bridge_00	4	1	death
s8_t3_supplieslost	But it also separated Cassandra and her saviors from those supplies.	s8_t3_supplieslost	4	1	death
s8_t3_federaledead	Joaquim Perez would never dog Cassandra again.	s8_t3_federaledead_00	4	1	death
s8_t3_firstboat	The first boat drifted away from the island. They needed to reach that last one.	s8_t3_firstboat	4	1	death
s8_t3_secondboat_enemies	The final boat was within reach, but their enemies were tenacious.	s8_t3_secondboat_enemies	4	1	death
s8_t3_secondboat	The final boat was within reach and any stragglers would be left behind.	s8_t3_secondboat	4	1	death
s8_str_postlake	Ricardo Lafórtuna was the Protector's most dangerous rival.	s8_str_postlake_00	4	1	death
s8_str_postlake	His fleet blockaded their ultimate destination.	s8_str_postlake_01	4	1	death
s8_str_postlake	Any vessel that attempted to get by would be blasted out of the water.	s8_str_postlake_02	4	1	death
s8_str_postlake	Cassandra wondered if Lafórtuna could be persuaded to let them pass.	s8_str_postlake_03	4	1	death
s8_str_postlake	Hardin told her about a grand poker tournament that Lafórtuna was hosting.	s8_str_postlake_04	4	1	death
s8_str_postlake	Joining the game would require a 25000 peso buy-in.	s8_str_postlake_05	4	1	death
s8_str_25k	Now that Cassandra had the necessary twenty-five thousand pesos,	s8_str_25k_00	4	1	death
s8_str_25k	She was ready to conquer Lafórtuna's grand tournament.	s8_str_25k_01	4	1	death
s8_str_mercs	Lafórtuna's mercenary force had to be prevented from reaching the bay.	s8_str_mercs_00	4	1	death
s8_str_mercs	Hardin suggested they blow up the train.	s8_str_mercs_01	4	1	death
s8_str_mercs	Cassandra concurred. They just needed to procure the explosives.	s8_str_mercs_02	4	1	death
s8_t2_intro	Survivors crawled from the ruins of the train wreck.	s8_t2_intro_00	4	1	death
s8_t2_intro	The team readied their weapons with killing intent.	s8_t2_intro_01	4	1	death
s8_t2_alldead	Cassandra looked relieved when the last mercenary was finally dispatched.	s8_t2_alldead	4	1	death
s8_str_posttrain	With the mercenary force gone, Lafórtuna would likely accept Cassandra's offer.	s8_str_posttrain	4	1	death
s8_str_ontotheisland	At long last, Cassandra set sail for the Protector's island.	s8_str_ontotheisland	4	1	death
s8_t4_intro	Hardin and the Protector both proved to be traitors.	s8_t4_intro_00	4	1	death
s8_t4_intro	The latter wanted to experiment on Cassandra to see what made her tick.	s8_t4_intro_01	4	1	death
s8_t4_breakout	The lock on her cell door was easily picked with a hairpin.	s8_t4_breakout_00	4	1	death
s8_t4_breakout	But the guards were on high alert.	s8_t4_breakout_01	4	1	death
s8_t4_breakout	If they saw her loose, they would shoot to kill.	s8_t4_breakout_02	4	1	death
s8_t4_freecompanions	Cassandra's companions were here as well. She could free them.	s8_t4_freecompanions	4	1	death
s8_t4_cellkeys	Cassandra could now free her companions.	s8_t4_cellkeys	4	1	death
s8_t4_federale	Joaquim Perez was also held prisoner by the Protector.	s8_t4_federale_00	4	1	death
s8_t4_federale	He promised to help her, if Cassandra let him go.	s8_t4_federale_01	4	1	death
s8_t4_federale	She wasn't sure she could trust him.	s8_t4_federale_02	4	1	death
s8_t4_betrayal	Perez called Cassandra on her ruthless killings, as he drew his gun against her.	s8_t4_betrayal	4	1	death
s8_t4_machine	Cassandra couldn’t help but notice all the Protector’s sophisticated machinery.	s8_t4_machine	4	1	death
