text_id	en	format
s5_l21_seer_desc_b	A seer was said to inhabit this small redwood house. Through an open door, Solomon could see a two-foot glass sphere in the middle of the room next to a bony old man sitting perfectly still.	
s5_l21_pinkerton	Mr Persons advised Solomon against talking to the seer. He had heard he was a manipulative madman and that conversations with him only sent people deeper into insanity.	
s5_l21_seer_desc_2	Papa Hav the seer looked at Solomon, then indicated he should sit beside the glass sphere.	
s5_l21_r_talk	Solomon accepted the invitation.	g
s5_l21_talk	Solomon's conversation with Papa Hav veered from topic to topic. The seer spoke chaotically about a terrible future, along with an inspiring story of fate and madness. The experience left Solomon profoundly energized.	
s5_l23_trading_post	Trading Post	
s5_l23_trading_post_desc	This Indian Trading Post was a modest hut made of raw planks. Ms. Bradford ran the trade with the natives. Her wares included weapons, clothes and tobacco. The quality of her wares seemed high but so were her prices.	
s5_l24_burned_fort	Burnt Fort	
s5_l24_burned_fort_desc	The fort showed evidence of a terrible fire. Some of the walls were collapsed, the rest was a rickety mess of wood and iron. Charred bodies plastered the floor and with rancid fat and bones littered the yard.<br><br>At one edge was a scorched building that looked like an armory. The site looked profoundly insecure.	
s5_l24_r_a	Solomon's cursory search yielded only some useful parts in the yard.	g
s5_l24_r_b	Solomon decided to thoroughly check both the yard and the armory.	g
s5_l24_a	Solomon acquired useful parts, but the macabre images plagued his mind for weeks.	
s5_l24_b	While they were looting the fort, the armory collapsed, injuring Solomon's companions.	
s5_l27_derailed	Derailed Train	
s5_l27_derailed_desc	Solomon arrived at the scene of a terrible catastrophe. Inside the crashed train, sat a single conscious man, surrounded by bodies. He was covered in blood, but otherwise appeared well. He introduced himself as James Scheffler and assured Solomon that he had once been a doctor. He asked whether Solomon or his companions needed any help.	
s5_l27_r_solo	Solomon needed help ([%0])	p50cash
s5_l27_r_apers	A. Persons needed help ([%0])	p50cash
s5_l27_r_bpers	B. Persons needed help ([%0])	p50cash
s5_l27_r_cpers	C. Persons needed help ([%0])	p50cash
s5_l27_medic_cured	The doctor gave his patient a strange mixture to drink. Then he opened his vein to "let the bad blood out." When he was satisfied, he patched them back up.<br><br>After about an hour, he was feeling healthy again.	
s5_l28_shaft_1	Eriksson Mineshaft	
s5_l28_shaft_1_desc	A damaged crane had once transported the platform up and down shaft.<br><br>It appeared the machine had failed while the miner - Eriksson - was riding up with a pan full of golden nuggets. He would have been killed instantly.	
s5_l28_shaft_1_r_a	Solomon realized that with a few parts, he could repair the crane and retrieve the gold ([%0])	p4mechanical_parts
s5_l28_shaft_1_a	The crane was soon restored to working order and Solomon retrieved the gold. He left the crane intact, so it could be used once Madness had been banished from the land.	
s5_l28_shaft_1_a_noitems	Unfortunately, Solomon didn't have the parts to fix the crane.	
s5_l28_shaft_3	Heldelanse Mineshaft	
s5_l28_shaft_3_desc	Solomon saw a glimmer of golden light at the bottom of the shaft. Perhaps a madman had thrown his possessions down the hole?<br><br>Unfortunately, he could see no way down.	
s5_l28_shaft_3_r_a	Solomon ordered one of the Pinkertons to climb down.	g
s5_l28_shaft_3_r_b	Solomon built a simple ladder ([%0])	p3mechanical_parts
s5_l28_shaft_3_a	The Pinkerton obeyed and descended into the shaft.<br><br>As he approached the bottom, however, he slipped and injured his leg.<br><br>Luckily his colleagues were able to help him climb back up with the valuables.	
s5_l28_shaft_3_b	Solomon built a rudimentary ladder that allowed him to safely retrieve the valuables from the bottom of the shaft. Unfortunately it wasn't durable enough to last beyond this venture.	
s5_l28_shaft_3_b_noitems	Unfortunately, Solomon didn't have the parts he needed to create a ladder.	
s5_l31_fatetrader	Fate Trader	
s5_l31_fatetrader_desc	Solomon encountered a toothless dwarf who seemed to have gone completely mad. The merchant kept asking him whether he wanted to buy "scraps of fate". Despite his appearance, he had a few genuinely remarkable items for sale.	
s5_l32_oasis	Arcadian Orchard	
s5_l32_oasis_desc	Solomon came into a place that didn't seem to fit with this broken land. Gorgeous fruit trees filled an orchard, crates of fresh produce lay in easy reach, seemingly inviting anyone to taste their sweetness. Could it be real?	
s5_l32_oasis_r_a	Solomon traveled to the orchard, hoping to rest a while and recuperate.	g
s5_l32_oasis_r_b	Solomon dismissed it as a mirage.	g
s5_l32_oasis_a_insanity	Solomon's party were soon gorging themselves on ripe fruit. The water in the nearby stream was clear and cool. They found chilled liquor and gold in nearby boxes. El Dorado Pequeno, they name it. It felt like a dream come true.<br><br>The next morning, it had disappeared. And while the gold was real enough, Solomon couldn't help thinking their minds must have been permanently affected by this oddity.	
s5_l32_oasis_a_sanity	Solomon never returned there and never learned whether his suspicions had been correct.	
s5_l32_oasis_b	Soon Solomon realized it was only a mirage. The orchard was just a pack of withering trees, grim testimony that desperate minds will warp anything to gain a moment of respite.	
s5_cp2_safe3b	I believed that by using the modern, objective principles of science, I could devise a method to erase this Madness. But as I come closer to a cure, I can feel my mind slipping away. I fear I may not be able to complete my work.<br><br>The notes in this safe comprise everything I have learned thus far. For the sake of your fellow man, finish what I have started. Cure this madness. You are the only one left with the ingenuity required to accomplish this herculean feat of intellect.<br><br>- Sincerely: Trumercliff	
