text_id	en	format
s6_use_heal	Vasquez gave them medical supplies.	g
s6_no_heal	Vasquez needed a doctor bag to heal them.	g
s6_craft	They considered manufacturing important items.	g
s6_scout	They decided to send scouts.	g
s6_noprovisions_yes	He ordered them to continue anyway.	g
s6_noprovisions_no	He ordered them to stop.	g
s6_proceed	Vasquez sent the men anyway, knowing the risks.	g
s6_refuse	Vasquez decided not to send the men.	g
s6_heal_posse	They healed the posse (	g
s6_heal_posee_prov_amount	x provisions required)	g
s6_heal_1_peon	1 peon was healed (2 x provisions required)	v2provisions
s6_heal_5_peon	5 peons were healed (10 x provisions required)	v10provisions
s6_heal_10_peon	10 peons were healed (20 x provisions required)	v20provisions
s6_heal_20_peon	20 peons were healed (40 x provisions required)	v40provisions
s6_scout_along_river	Scouts were sent to inspect the riverbank (6 x provisions required)	v6manpower
s6_scout_north	Scouts were sent North (6 x provisions required)	v6manpower
s6_scout_west	Scouts were sent West (6 x provisions required)	v6manpower
s6_scout_east	Scouts were sent East (6 x provisions required)	v6manpower
	Scouting results	
s6_scout_result_before_west	The scouts discovered a location downriver that seemed perfect for fishing or mining gold.<br>They also spotted an old sawmill. Wood could be procured there. It also seemed like a good spot for hunting.	
s6_scout_result_before_along_river	Nearby they discovered a wrecked steamboat. More importantly, downriver the peons discovered some old docks. It seemed like an ideal spot for crossing the river on a raft.	
s6_scout_result_after_west	To the West the scouts discovered a peculiar village, inhabited by curious people. They did not seem hostile and were open to joining Vasquez's workforce, for a price.	
s6_scout_result_after_east	The scouts discovered a number of interesting locations to the East, among them an abandoned mine, an old mansion and a dam.	
s6_scout_result_after_north	To the North the scouts discovered an old military outpost which appeared abandoned. It was a perfect lookout across the region.	
s6_scout_result_turf_west	Far to the West, beyond the burrows, the peons discovered an area that seemed like an excellent hunting spot.	
s6_scout_result_turf_north	To the far North the scouts discovered an old Christian cemetary. The graves might hold valuables.	
	Actions before river	
s6_village_hire_first_peons	Vasquez asked around for potential workers.	n
s6_village_hire_first_peons_confirm	Vasquez had no other choice. He agreed to these terms ([%0])	p500cash
s6_village_extra_peons	Vasquez asked around for additional peons.	n
s6_village_extra_peons_confirm	Vasquez hired the additional men ([%0])	p100cash
s6_farmhouse_buy_first_provisions	Vasquez negotiated with the villagers.	n
s6_farmhouse_buy_first_provisions_confirm	Vasquez agreed ([%0])	p300cash
s6_farmhouse_buy_extra_provisions	Vasquez returned to the farm to buy more provisions.	n
s6_farmhouse_buy_extra_provisions_confirm	Vasquez bought more provisions ([%0])	p100cash
s6_camp1_scout_river	Men were sent to scout the riverside.	g
s6_camp1_hunt_peons	Six peons were sent on a hunt.	v6manpower
s6_camp1_check_cervantes	They checked on Cervantes, the Inquisitor.	n
s6_camp1_heal_cervantes	Zacarías treated the Inquisitor ([%0])	p2liquoir
s6_camp1_send_cervantes_away	They had two peons carry Cervantes to the next town.	v2manpower
s6_sawmill_search_sawmill	Vasquez and his men inspected the building.	g
s6_sawmill_search_woods	Vasquez considered searching the woods.	g
s6_sawmill_cut_wood	Vasquez considered having his men cut trees.	g
s6_sawmill_hunt	Vasquez considered organizing a hunt.	g
s6_sawmill_search_woods_confirm	Six men went to search the nearby woods.	v6manpower
s6_sawmill_cut_wood_confirm	Ten men were sent to cut wood.	v10manpower
s6_sawmill_hunt_confirm	Eight men were sent to hunt in the woods.	v8manpower
s6_shipwreck_disassemble	Twelve men were ordered to disassemble the wreck.	v12manpower
s6_docks_drop_tools	They dropped the tools they were carrying.	p1tools
s6_docks_drop_wood	They dropped the wood they were carrying.	p1wood
s6_docks_launch	They started the operation.	t
s6_docks_delay	They decided to make some other preparations first.	x
s6_river_bank_peon_collect	Eight peons were ordered to mine gold in the river.	v8manpower
s6_river_bank_posse_collect	The posse decided to mine for gold itself, risking injuries.	g
s6_fatetrader_first_ask	They asked the midget if he could sell them any alcohol.	g
	Actions after river	
s6_remains_burial	Vasquez ordered ten peons to give the dead a proper burial.	v10manpower
s6_remains_scavenge	Vasquez ordered six peons to search the site for anything useful and let the bodies rot.	v6manpower
s6_remains_leave	He decided to leave them alone. For now.	x
s6_dam_take_water	Vasquez had his men fill the buckets with water and take them to the camp.	g
s6_mansion_search_building	Vasquez sent four men into the building to search it for anything valuable.	v4manpower
s6_outpost_take	Twelve men were sent into the building.	v12manpower
s6_outpost_attack	Twenty men were sent to attack the outpost.	v20manpower
s6_mine_mine	Vasquez ordered ten men to mine gold.	v10manpower
s6_fort_attack	Vasquez and his men launched the attack.	t
s6_northern_village_peons_buy	Vasquez paid them ([%0])	p100cash
s6_deploy_20_peons	Vasquez deployed some men (20 peons required)	v20manpower
s6_camp3_pursue	Vasquez decided to pursue them.	g
s6_camp3_letgo	Vasquez said he could not be bothered with a few cowards.	g
s6_riverside_kill	He fired at the peons.	g
s6_riverside_letgo	He let them go.	g
s6_riverside_peonfish	Vasquez told the peons to fish in the river (8 peons required)	v8manpower
s6_riverside_possefish	The posse tried catching fish itself.	g
	Actions in olmec turf	
s6_barrow_attack	Peons were sent into the barrow to slaughter the inhabitants (18 peons required)	v18manpower
s6_excavation_excavate	Peons were ordered to finish the excavation (16 peons required)	v16manpower
s6_cemetary_dig	Vasquez ordered sixteen men to dig up the graves.	v16manpower
s6_chapel_take_mask	Vasquez put on the mask.	g
s6_camp3_attack	The Masked Man attacked the camp.	t
s6_camp3_delay	They decided not to attack just yet.	x
s6_burn_forest	They burned the forest to the ground ([%0])	p4liquoir
s6_raid_wagon	Peons were sent to raid the wagon.	v10manpower
	Actions in valley	
s6_passage_dig	Peons were ordered to dig their way through the boulders (40 peons required)	v40manpower
s6_ballcourt_play	Vasquez ordered peons to play the game (20 peons required)	v20manpower
s6_tomb_tear_down_unused	Peons were ordered to tear down a wall.	g
s6_tomb_peons_send	Peons were sent into the tomb (8 peons required)	v8manpower
s6_tomb_vasquez_enter	Vasquez decided to enter the tomb himself.	g
s6_read_tzompantli	About the tzompantli...	i
s6_read_rituals	About rituals...	i
s6_read_nature	About the gods of nature...	i
s6_read_creation	About the gods of creation...	i
s6_read_culture	About the gods of man...	i
s6_tomb_exhume	Vasquez ordered the peons to break into the tomb.	g
s6_tzompantli_skulls_insert	Vasquez tried to insert the skulls.	n
s6_tzompantli_skulls_again	Vasquez tried again with a different combination.	n
s6_tzompantli_skull_1_1	Metztli	g
s6_tzompantli_skull_1_2	Tlaltecuhtli	g
s6_tzompantli_skull_1_3	Chalchiuhtlicue	g
s6_tzompantli_skull_1_4	Centzon Huitznahua	g
s6_tzompantli_skull_1_5	Ehecatl	g
s6_tzompantli_skull_2_1	Ometeotl	g
s6_tzompantli_skull_2_2	Huehueteotl	g
s6_tzompantli_skull_2_3	Coatlicue	g
s6_tzompantli_skull_3_1	Tezcatlipoca	g
s6_tzompantli_skull_3_2	Quetzalcoatl	g
s6_tzompantli_skull_3_3	Tlaloc	g
s6_tzompantli_skull_3_4	Mixcoatl	g
s6_tzompantli_skull_3_5	Huitzilopochtli	g
s6_temple_enter	They entered the temple.	t
s6_resting_place_drink_water	Vasquez decided to drink the water.	g
	S6 additional texts	
s6_heal_heroes	They checked on the health of the posse.	g
s6_heal_vasquez	Vasquez was healed ([%0] provisions required)	v25provisions
s6_heal_tutor	Zacarías was healed ([%0] provisions required)	v25provisions
s6_heal_oldfriend	Diego was healed ([%0] provisions required)	v25provisions
s6_heal_peonsleader	O'Connell was healed ([%0] provisions required)	v25provisions
s6_heal_adventurer	Suncove was healed ([%0] provisions required)	v25provisions
s6_t3_acquire_weapons	Search the camp for weapons.	g
s6_camp2_desc	A camp in the middle of nowhere. It was a mystery who the previous owners had been.	
s6_docks_launch_no_peonsleader	They sent O'Connell off with the peons before launching the operation.	t
s6_chapel_use_stoup	Vasquez crossed himself.	g
s6_chapel_ignore_stoup	Vasquez did not feel very religious at the moment.	g
s6_pursue_cowards	Pursue the cowards	
